date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeTotUSD,HashRate,IssTotUSD,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjUSD,TxTfrValMeanUSD,TxTfrValMedUSD,TxTfrValUSD,VtyDayRet30d,FearAndGreed,Tweets
44147,1064270,160,201539987,1259624.91875,2.35643005,302038563120.4416915154362682,128176333107.6119273298516088,16787779609932.6602,1715441.74674995775839857355,133524008.14280823,16289814.897720635,16289.814897720635,85.81404874925869,42.45613787071682,18541558.94446073,329630,889050,5222920184.570517811976120079,11773.93904448273401492868408,133.138530487783987728025,10467620507.49782427486352367,0.028333351778729594,87,
44148,999523,139,177298983,1275532.251798561151,2.35455292,302799008120.857645286131636,128601487322.8578529553076426,16787779609932.6602,1639360.132754553822039525,115998982.3411126040085039045,14186742.0296756315625,16330.06276797195,88.88651930221306,43.031515555819816,18542427.69444435,301426,828186,4185053175.24943863530423877,10751.5910359489231259612496,130.367463494295108996,8904317173.705073713028941845,0.028277320569110104,89,
44149,915336,142,183623400,1293122.535211267606,2.317866766319,298584647008.3884101313076215,128818727351.8533772538535569,16787779609932.6602,905520.30083604140563120536,118502557.0932182325525158517,14290533.89004237595,16102.010016949156,90.1989401328006,39.986057758031734,18543315.19444435,272079,735407,2561325845.436852349820260436,7441.130722418155279175677768,100.83046468593527588888,5472259621.186545985121737729,0.028665025299759974,90,
44150,845204,150,179936006,1199573.373333333333,2.29883051,296462424309.6758300053369998,128962280427.0063203145743214,16787779609932.6602,676884.407592329490554105,125178757.6338828,14987582.80367840625,15986.7549905903,88.57441747286532,40.9892677507687,18544252.69444435,248137,663929,2435654987.252644741316799381,8255.7007059796881344988822,99.754793260484977552,5481199114.019161443951200517,0.028474674001382743,86,
44151,1041491,160,193287714,1208048.2125,2.39979607,310504166190.3269632153259632,129387729858.5073451578685697,17065880733246.027,1415284.3603735782373805541,135735925.23468184,16743053.93980129,16743.05393980129,96.85757271725502,47.34969085475973,18545252.69444435,312340,821243,3960021113.574830033737880949,10188.1881708374616920702,134.6484769365789642445,8366978190.581387474502016045,0.02910750698133809,90,
44152,1142716,157,201954552,1286334.726114649682,2.51738625,327937646387.3306990464615505,130269102056.6658111029459245,17596801059571.4297,1616921.6156128678572997595,137334451.1504862955408261203,17350628.5147684088125,17682.16918702513,116.0701043616901,53.89686725491356,18546233.94441705,350945,931185,4808178532.466848739748327024,11596.36292595699447786872559,146.06205558504018922895,10798359211.20985513635770184,0.030079623843757487,86,
44153,1197076,169,213560456,1263671.337278106509,2.51023261,330228752696.0764906934968358,131553048843.1530959489482839,17596801059571.4297,1756402.6592784055067515536,147831351.5740522,18806203.8378104899125,17804.690023962594,119.35546862689523,51.58330537839336,18547290.19441705,362407,972985,6294334206.344358668316312619,13519.16951207709998981052128,150.200365042148442984,13153949147.70722950381939934,0.030073356720334347,91,
44154,1052034,137,181641960,1325853.722627737226,2.504430386254,330503275790.7681165472071197,131967443617.0367996657970377,17596801059571.4297,1654125.03674137171265736549,119839616.5047226585456034078,15257235.04199664005625,17818.668662185857,120.62215155001928,49.366968569291636,18548146.44441705,309724,841778,3953674014.392705213277381706,10384.84636250850605580304112,140.4146727917569903314,8741735201.343117585148831883,0.030165607504905073,94,
44155,1177776,168,216337169,1287721.244047619048,2.596127396527,346198155989.3956555388390645,133351759413.8759583653175075,17596801059571.4297,1398087.2245816610703213463,146956610.2686377001090964715,19596970.9457831715,18663.78185312683,145.17999879146004,45.26050108421153,18549196.44441705,346562,927307,6233551023.635293009334743248,13664.8062940777597438289837,128.0731107299786826796,12671470530.14390062410388013,0.028616375100728165,86,
44156,1007240,169,192389097,1138397.023668639053,2.589987418208,347011959222.6887811681047469,133982102300.2410957923781914,17596801059571.4297,874903.9720443689297667192,147831351.5740522,19758834.98553513575,18706.58933541788,157.0460589767305,43.924526122298964,18550252.69441705,308830,803189,3387213882.976860903064979759,9502.76065578033963767408956,107.0160950723785453676,7632512828.355575921438208627,0.02867621762767018,91,
44157,875364,174,164201908,943689.126436781609,2.55377715,342878718720.176620171635087,134263367189.35181492288626,17596801059571.4297,591911.75156015144566249035,152205060.20050347,20099928.2370127075125,18482.692631735823,152.32909216262064,42.6857061344327,18551340.19441705,273653,720496,2584144254.710974348477393846,8860.493030222235889891573572,102.13572913682479261446,6383949786.30931109601858118,0.02888039868873522,94,
44158,1014814,147,180339881,1226801.91156462585,2.52775968,340865435612.1365402023847638,134848829884.058399717658572,17596801059571.4297,1081508.43767904927812624958,128587033.61766668,16880430.5668066931625,18373.257759789598,164.61544699818194,40.10556815520985,18552258.94441705,301519,812946,4443613213.620914089596183169,11805.8654176284094292478958,131.79799228376431070928,9597531067.805149190981739508,0.029061964073686233,90,
44159,1052398,136,172686950,1269756.985294117647,2.61774563,355296694015.8317429019299092,135726210365.7700418579652953,17596801059571.4297,1660774.26533374018239089526,118964874.63947392,16277713.3912331991,19150.251048509646,168.2466897305782,46.839274240860604,18553108.94441159,330918,887484,5859063159.52740256284778498,13358.81209631002592325831453,157.33693059447137076432,11855731994.48873821696242603,0.029390132442826514,88,
44160,1127776,155,191010273,1232324.341935483871,2.555478063978,347859153595.5024062895478693,136122926860.0917829596836423,17596801059571.4297,1834654.34544472149027211,135584967.5599471233995081302,18162506.4095010229375,18748.393713033314,161.6503613424687,43.3291531372733,18554077.69432969,362628,974988,5297341178.870497155512170304,11286.73974510302235721905362,140.5867050965516083604,11004435810.60475710141353933,0.02999460257215116,94,
44161,1115848,150,194489460,1296596.4,2.326869284941,317545276569.0719325685804475,136468893471.6525835259840858,17596801059571.4297,1769335.54121908794659262614,131211259.2134132352551917492,16044109.5669564590625,17113.716871420223,127.36849355256547,25.141215518416814,18555015.19365265,321713,870424,5850254875.215079588644819988,14257.14116746492141539825056,144.39510359375227533797,12409757843.54529444508204878,0.03477911331136203,93,
44162,1099990,154,198138988,1286616.805194805195,2.31953985,317336964123.9615476090396235,136810308945.0853872452728086,17596801059571.4297,1444076.2081993273493946935,134710225.69469845,16460292.904882378475,17101.603018059614,129.97349958683398,28.677049389360192,18555977.69336873,323696,875828,5627533390.613239531714772773,12912.65533647596664883071504,125.67172833431670556549,11309265098.03941535715045319,0.03414964055644994,86,
44163,1038684,154,203808536,1323432.051948051948,2.40313103,329299905495.8757852535688614,137029525785.6876652954661982,17596801059571.4297,987154.12777730576167310112,134710225.69469845,17079925.663232025825,17745.377312448858,129.03945920819135,31.68898813620855,18556940.19336873,292638,768436,2830387015.627877839549187979,7843.65418037485380019633242,104.53198431934998986628,6027346243.747378865981885484,0.034535151037721076,87,
44164,875712,150,166607431,1110716.206666666667,2.45853128,337583882703.1019703321310242,137311201028.4251935367680927,18210540167859.322654,721393.30820461958119722942,135787629.27682322,17053937.700394505625,18190.866880420806,140.74113967388053,33.723964830943345,18557877.69336327,259705,691973,3228413508.939650807224527044,11167.03078712005116293686725,102.996688276942603572,7727283794.852778467026802409,0.03465278613510702,89,
44165,903580,113,147490567,1305226.256637168142,2.63721867,364943559264.7621211376708343,138381987061.3320214117997526,19157154724710.1406,1492834.22921428870719799616,107610727.91731204,13887987.872205577075,19664.407606662764,165.1001723372097,42.42105377959745,18558583.94336327,262264,743109,6175725253.473010134500258371,16935.26077647346824319693134,155.30349363310247792898,12584744700.34648403090527294,0.036820198214680494,88,
44166,1179012,152,194747702,1281234.881578947368,2.51290662,349301709105.5421538714707978,139003059765.3167335184163534,19157154724710.1406,2769992.1043695122088069736,144750713.6586849,17879577.4001168935,18820.60778959673,157.17141395004728,37.00768438431064,18559533.94335235,378285,1014716,7205136370.97347957114895177,14606.20975678369880946990354,154.1407777967972187,14821154739.55750823670399233,0.03809108405380787,95,
44167,1015318,131,163940201,1251451.916030534351,2.55197705,356634805528.8200329026860635,139748437370.637158289090827,19157154724710.1406,2470254.84785490930953729028,124752259.7979457,15732176.6375325079875,19214.872229047338,162.9851998559415,41.33191645742721,18560352.69335235,327335,894703,4825859815.030189870868640674,10718.55661317893993348664637,143.72724427327408824,9589924757.488042434212696813,0.037927056877771724,92,
44168,1165469,157,205995351,1312072.299363057325,2.57495934,361394948313.3675827220904578,140349768894.2093601586843838,19157154724710.1406,2829640.055187469313724072,149512250.29219425,19105242.872914232625,19470.31120806546,169.85802225801936,39.104300151851035,18561333.94332505,343706,924975,4887918349.769998044885635805,10071.06056480931305514053388,132.6030412403100091783755168,9315479245.941638973876414946,0.03778403050938014,92,
44169,1070208,144,190607933,1323666.201388888889,2.47230116,347725717595.1267327327036774,140648608262.745956946467237,19157154724710.1406,2000763.19666482746345076309,137132255.04506996,16859670.3818994717,18732.967090999413,153.00847504538137,32.58383896749046,18562233.94329229,315591,863409,4831720513.45055592228833359,12566.26196183370400037636381,128.13349490243598492,10849823674.19977847266494295,0.03885556507973811,92,
44170,1077064,144,194252858,1348978.180555555556,2.51909742,354827495085.0719976873772855,140855010996.5096411254814961,19157154724710.1406,1367755.83464495452930318184,137132255.04506996,17203169.8178258292,19114.633130917588,153.70459944696543,22.478927066400804,18563133.94323769,283933,779296,2702078531.394490950599124874,8206.343215884340103804803576,100.88473990900731935344,6395170442.765393805302731619,0.035027788469667386,93,
44171,906549,136,182993328,1345539.176470588235,2.54722977,359330296296.3352404092617535,141067092014.8531351735013726,19157154724710.1406,895907.7760106817009044752,129513796.43145503,16452866.6252776166,19356.313676797196,157.6698011283611,23.92821430659432,18563983.94323769,256611,680599,2457858456.961169420409672013,8574.09614793132736217218776,101.214164215972537884,5835521264.191044055870200682,0.03502463516747681,95,
44172,1017188,150,179373727,1195824.846666666667,2.51748691,356115606012.0853832501600344,141456785327.0385759422531051,19157154724710.1406,1332465.96167674364139278262,142846099.0052812,17983290.7807933996875,19182.176832846293,154.77924045598368,29.030788983844857,18564921.44323769,305857,819047,4437443412.359056711129738713,10919.62842760892061260448727,131.807354869494211174085,8943688904.752756170499632735,0.033521179011062684,94,
44173,1057637,144,185630936,1289103.722222222222,2.40341294,340515325198.1122856012582205,141679908415.1427486009884176,19157154724710.1406,1330998.80135926004116494,137132255.04506996,16506880.323927525,18340.97813769725,149.86934314942107,18.328885812184776,18565821.44319947,329557,886678,4984120574.39178549009549556,10691.91952090731312934286525,121.9082632563019503825,9480289816.957718964189529685,0.03427904692974779,95,
44174,1059284,139,177060013,1273813.043165467626,2.422360712922,344870639715.8820653190909814,142369647045.6231207842417538,19157154724710.1406,1359229.9097883530436283445,132370718.716298855792566057,16136767.7887419653125,18574.69673524255,156.83712666607684,21.24618153834737,18566690.19319947,323845,898361,5206608316.945818859996247346,11838.48111184478409064802785,127.51529308744010575,10635229730.11648517103661292,0.034143270819288994,86,
44175,995137,130,170007245,1307748.038461538462,2.38235433,339689620040.4412097175425777,142585683445.7197819096875316,19157154724710.1406,1326917.8815078830370873172,123799952.47124383,14864563.1480859175,18294.84695149036,154.07870684872867,19.42370734863128,18567502.69303395,311527,852516,4748485514.533403225346587445,13058.62845166400228295616364,124.7887851591767157528,11132689693.09997985751075005,0.03435336390004875,94,
44176,1078069,138,182932049,1325594.557971014493,2.34803699,335377356184.3659946515124616,142833080655.1811351670458744,19157154724710.1406,1285753.56893449136052272,131418411.08485878,15578268.02218005,18061.760025716,151.10717554074066,14.814590306372734,18568365.19291929,304342,858493,4214982124.25757553260960764,11360.712632393337089904368,121.356965612785804,9753092269.92531407220041248,0.03429024355698412,89,
44177,962538,132,170895202,1294660.621212121212,2.43833504,349347444447.4736228099959773,143272945779.374586285808746,19157154724710.1406,919208.030358615162515376,125704567.12464757,15520959.10905903,18813.2837685564,159.6761046872128,15.491083764179939,18569190.19269543,296177,783945,3374401703.95846200699444012,8899.9082757066710395850652,102.6600446690020445806418843,6977038593.198482719337891916,0.034485387996657256,90,
44178,938739,156,183098218,1173706.525641025641,2.46411643,355731616571.5448917056534182,144364776204.4123122567969903,19129059368961.45497692,739417.903083239485391748,148342069.0427936,18677180.4429134925,19156.0825055523,170.90641197946852,17.305626914815075,18570165.19261899,274709,723896,4942222506.152828750781980283,12267.7910547700577232951711,101.561909788762239663,8880604873.383809001558536337,0.03456637952126848,91,
44179,977389,145,170055033,1172793.331034482759,2.474236613553,358175636273.7931580567096854,144762079063.8104234620375142,18670168558399.5898,1154640.718830630516719276,134574370.8009747393871858665,17478618.36493643125,19286.7512992402,171.21324444302218,19.77853248717862,18571071.44259715,313940,833434,4650465684.456159055815024494,12014.4740415258030812499538,123.467610057320003536,10013271158.33173671085569944,0.03437227128068063,95,
44180,1047043,140,181004336,1292888.114285714286,2.48407194,360900992195.4811014847073001,145286046993.2467909105675995,18670168558399.5898,1364832.304313557169338878,129933875.82961448,17003514.9060490875,19432.5884640561,182.35209136414156,21.554302142579886,18571946.44259715,322798,872171,5435641567.391764694968423512,13222.1734687205653621066602,131.286179011393730478,11531996256.39225254212606109,0.03428229553607446,91,
44181,1098912,143,187168014,1308867.230769230769,2.70395115,396914973278.8657130619455243,146790733664.6428039787482791,18670168558399.5898,1775654.166594425795246339,132718173.762804250021973325,19100081.284788164375,21370.7203186441,223.35971040301368,27.639320732533758,18572840.19259715,313973,898073,6077618530.218516691904284256,19048.6245657491166579687025,146.041518855924559052,17107055409.64028432831171114,0.0372640294339508,92,
44182,1066159,129,167997172,1302303.658914728682,2.838980097189,423279795671.9301342765526934,149095724936.9626167069984324,18670168558399.5898,3748054.12845443138741875,119724785.58585908,18373846.854208453125,22789.2674160725,212.84061846786673,28.88275852939395,18573646.44259715,308001,878530,8116839474.789623597818620325,21254.19194253115035057181,193.025095014134075,18672445247.2747018899456023,0.03771988248335802,92,
44183,1194851,157,199568279,1271135.535031847134,2.82221791,428122220496.3029198976229751,151697081536.6947118466356445,18670168558399.5898,4510788.741133610964651868,145711560.75178188,22616600.22555523625,23048.7645610754,222.53321961939062,29.45333240879243,18574627.69259715,377227,1033658,9613686416.138995380873157762,19282.6494503386778968378858,157.140599342449002973,19931664865.52772989617211496,0.03772223439399658,95,
44184,1158142,158,199745570,1264212.46835443038,2.906877174893,443154244629.2184951424743855,152450281854.6059101905174226,18670168558399.5898,2742749.134756893572060255,146639659.5678592571744370682,23558563.85023814375,23856.7735192285,232.07190576811786,33.88639730338829,18575615.19255893,339766,889901,4493162472.52949347853736346,11234.018913990382441949545,121.455072554127485785,9997164665.56861651553331399,0.037981560465543115,93,
44185,1075417,151,202672043,1342198.960264900662,2.850832494921,437079507304.8661524522470631,153316446365.6120226219642916,18670168558399.5898,1733348.474048352051643927,140142965.924874375939508332,22205069.641546589375,23528.5506135593,229.5177676952679,26.0652894398112,18576558.94252071,282293,760627,4348522072.866400020471763508,11146.062107898421032195413,105.87847776101685,8477995782.944309476153476099,0.037568473284934595,92,
44186,1126710,136,183094548,1346283.441176470588,2.76690892,426117800653.276291463974036,154004997046.6681065289654456,18670168558399.5898,3257475.43981910272635448,126221478.7833566459681496417,19496805.59201053,22937.4183435418,206.67447869023354,22.61678455790728,18577408.94250433,274086,767024,7198666128.595181685741565892,17680.2206292575119603671296,153.541243398201325856,13561153547.93223452991891989,0.03804497022069199,92,
44187,1095221,143,185916837,1300117.741258741259,2.831513764707,441362670574.1378175611222133,155875163340.3455442910445736,18670168558399.5898,3169504.876530406741557952,132718173.762804250021973325,21232719.3368972825,23756.8887685564,224.47014592544298,28.535864562095707,18578302.69249341,322307,891868,10497455528.06758707901710382,19645.5562287105442294328364,154.7048596608392768,17521242942.58558520704653396,0.038213327738228726,88,
44188,1138302,154,192188195,1247975.292207792208,2.75180066,433031966997.9192083114046678,157363130883.6698886938299988,18670168558399.5898,3326913.834720899935930524,142927263.4125759,22433248.2429938575,23307.2709018118,222.11809964057804,26.854318414997866,18579265.19248795,337585,949179,9096949129.700261159686152374,17572.653655795259044044506,152.6347722181396155760916393,16679593824.36404202035115693,0.03845818146422681,93,
44189,969168,126,159814962,1268372.714285714286,2.77320466,440489071172.948221564370483,158837563273.2764048183485538,18670168558399.5898,2530235.978265810033920808,116940488.24665305,18669761.0222033925,23707.6330440678,229.6768023944046,23.798027420182713,18580052.69248795,271363,765266,6661230977.31118525773730524,16278.539977943098393549431,139.716786509430867435,12457413174.76213061803502815,0.03798063557020514,86,
44190,1021183,144,185748129,1289917.5625,2.87742129,458376575230.9234678511952415,159301169158.643669223803596,18670168558399.5898,2177476.112921924147062917,133646272.28188917,22202247.88983051,24669.1643220339,242.88255076950952,31.580148676335106,18580952.69248795,298020,787233,4052615564.906864046962019258,11502.2290964535614451006327,123.7196827954699237545,9054934318.292662997369093586,0.03804382063422708,94,
44191,957062,137,189574027,1383752.021897810219,3.06732801,492010402696.7509204209315192,160403583103.8950904422660416,18670168558399.5898,1888103.685323172201874688,127149578.49040844,22671845.81507887,26478.0681052016,265.86317084433006,54.71839521559324,18581808.94247703,277615,764468,5126191364.772360981831203216,15296.4517663200461560764112,140.49329131790231964,11693647888.89962053040640395,0.03465044661850145,93,
44192,1049825,148,193716651,1308896.290540540541,3.033869719213,491157576017.43102692167294,161891452657.6626306089269895,18668261112180.66813784,2370801.809546060133379668,137344635.42361856,24448542.352405005,26430.8565971946,261.7373324789668,54.551924572703044,18582733.94247703,304240,808638,6391998634.32815024285949009,17367.7715619987521899921572,137.846432262744829056,14044240060.34429656655256198,0.03466734410149768,91,
44193,1154354,160,206766595,1292291.21875,3.03336124,502492068165.2395878158836187,165655201742.7143215500514733,18599593048299.4883,2778372.490679928824252544,147934525.66917643,27039349.0199883,27039.3490199883,265.8129172508587,52.37404392083269,18583733.94247703,314503,874761,10751432233.0645263324163626,21894.5853181220616785726745,149.061441703430700708,19152529347.46115136567216002,0.034446689986936264,92,
44194,1146131,152,194179955,1277499.703947368421,3.00690895,506083309589.8400696586972548,168306828968.3172718599667777,18599593048299.4883,2854272.156709087141855645,140537799.38571763,25869643.282524835,27231.2034552893,276.67322843377445,49.697117978466366,18584683.94247703,334580,924443,9237480377.113810352902010657,20852.6554611976228270291086,153.351433010323481378,19277091372.52301631818525806,0.034407830258405984,91,
44195,1221579,172,215838093,1254872.633720930233,3.14848763,536099036611.8990479514174983,170271920718.588840280142513,18599593048299.4883,3099548.089537512503850218,159029615.0943647,31007959.7040648925,28844.6136781999,302.4420791414419,46.68437643871187,18585758.94247703,340919,975313,9670858724.205616328533815617,21850.1917082581810646877902,158.64537523009945,21310776025.55194983696778083,0.033276421906965156,91,
44196,1193822,166,213533786,1286348.10843373494,3.140996404211,539438485763.3432793870605221,171741198124.3119601401234611,18599593048299.4883,3184792.477954047570499582,153482070.6776395417884079761,30111021.5905976075,29022.6714126242,304.74356993480507,54.20687651047466,18586796.44247703,338444,960459,9291048176.885995924612883214,18769.470178859642190095643,151.460760414418975661,18027306558.5075583619953817,0.031549593474934315,95,
44197,1001890,149,200183875,1343515.939597315436,3.145922773591,546120334521.1261107511093642,173596230367.0018802127184224,18599593048299.4883,1429409.711544278582573702,137764026.7335514491258534418,27360771.03865863875,29380.6937327878,322.9369905603148,52.906006256823694,18587727.69247703,261318,745255,7242360117.19707607475865172,19843.3847040831816869158158,118.353660949914438984,14788381667.6330923833898473,0.0315292163656067,94,
44198,1140633,151,210941948,1396966.543046357616,3.36183826,595259096891.8090409834491851,177063574058.3621304373489648,18599593048299.4883,2624915.844045379717535329,139613208.60028526,30221405.248356224375,32022.6810578609,337.74882893646156,64.46928205541828,18588671.44247703,297595,846740,11908000116.45000267647116104,26900.6259141619604360345326,165.982842500399824361,22777835986.5510182698690114,0.034153622744212984,94,
44199,1184688,158,202984712,1284713.367088607595,3.43360474,618623608665.4474761638662021,180167391326.7888777852839756,18599593048299.4883,2828792.433026650145541792,146085344.09831175,32861862.36377124,33277.8353050848,353.18114131931935,77.64316321824816,18589658.94247703,359641,957490,8339129751.902980012176918528,19429.6700561584061600005536,151.788692674494569424,18603714782.07991663102559635,0.032727518352291346,93,
44200,1270082,173,228206364,1319111.93063583815,3.2392637,591225447115.9057262334146991,182518467772.2732665999907678,18599593048299.4883,3483844.971915118785814892,159954206.0277314825839929646,34386071.13409924625,31802.1467136178,332.94552902818737,66.3759199342329,18590740.19247703,370865,1009564,10165257692.45112920967812644,22415.2131409757782813828844,182.565947595931432104,22629592239.45141250083259328,0.034779689320657774,94,
44201,1230529,157,202837860,1291960.891719745223,3.40781574,632363459585.7430116603896028,185562691006.3166450913761481,18599593048299.4883,3882789.20187961621658931,145160753.6087483706194290784,33375427.15668104125,34013.1741724138,337.98686670161226,75.72134209204347,18591721.44241151,355008,1005028,10039045434.25673931490743512,22451.1586015689116664650494,181.407223658118657472,22564043027.0303359112084576,0.035952441010264485,93,
44202,1344921,177,229221586,1295037.209039548023,3.60095708,681302148777.4781543698816867,189200296814.3378697421342276,18599593048299.4883,4706519.675759710618072956,163652569.02152643,40536625.98038796375,36643.2777223846,350.3796288610339,91.027733930797,18592827.69241151,398455,1104746,12060888031.85568048715064672,24934.1293291094233217974108,185.257235964671210297,27545879639.81147077827350913,0.03694326664525396,95,
44203,1292297,168,213323255,1269781.279761904762,3.742047073313,729171021092.3742554818061679,194858858482.2081084453633015,18599593048299.4883,4815571.073357756620976016,155331252.3964387721618018852,41176433.70648738,39215.6511490356,386.56467909944524,113.81439340158992,18593877.69238421,402123,1115281,15096126876.2951625895817154,30852.7556677628129308660896,202.788641891545226694,34409492193.89250342049060242,0.03566395095562038,91,
44204,1237271,148,191744837,1295573.222972972973,3.78863874,758210602558.8111742556433856,200127448285.0868089620309053,18599593048299.4883,5540344.67586812673071588,136839436.2439882,37717249.22115721,40775.4045634132,421.61564129319646,119.52123980602234,18594802.69238421,358440,1036933,15598673865.86303972574085736,32600.2411449308869172607976,203.877022817066,33804265851.13363484881437617,0.03566554319074887,93,
44205,1094947,139,175612814,1263401.539568345324,3.6883279,750719944876.2209389931170245,203539371846.0899750898599242,19437390637169.96423381,4367325.388258530284699392,134307072.19635198,35072030.291130905,40370.6823495032,396.57547988296704,120.66695860614713,18595671.44238421,318922,884016,9397413287.403552983329369272,22775.1214430536277010984152,149.152311888004037624,20133571757.61789409295869352,0.03546935172492316,93,
44206,1177151,159,203920431,1282518.433962264151,3.47615243,712797906122.6932991512031908,205053696607.8095915574700601,20607418304385.6289,3524860.662185113876175529,162879650.92477036,38089781.790528241875,38329.3401665693,377.20759392254223,112.21265320764252,18596665.19238421,332604,913440,8183491986.519399663457770999,21837.1915198700951491864145,135.761372989783463521,19946964221.90547886530858363,0.037610800487299645,94,
44207,1211948,154,205557499,1334788.954545454545,3.17723254,655929285013.3878093003397365,206446735538.1196080203897008,20607418304385.6289,4849263.131038689580270641,157757649.32336253,33946906.95329481625,35269.5137177089,331.98355999103944,87.4713322331141,18597627.69238421,333441,950119,12097550383.25697562062486868,27212.9400136341383011814977,202.29182287929116684,25855531352.80785463196264287,0.04234029342668587,90,
44208,1202314,148,196211345,1325752.331081081081,3.024579234512,627003122628.913612964922398,207302594514.4577015864570056,20607418304385.6289,5510410.759793442265130784,151611247.7294811361212256115,31184033.40439806,33712.4685452952,315.07974740144147,75.98832399852009,18598552.69235145,336350,929373,11612442177.96409268612834014,23517.2162620238862620832312,176.785825178729858136,21856265829.0767044486418495,0.04402818459865754,84,
44209,1163164,152,192014992,1263256.526315789474,3.31893271605,693697236158.0138356125897792,209012142006.8119949343241523,20607418304385.6289,5113021.929915005465815115,155708849.3384155368175760019,35431720.151373425,37296.5475277615,322.37642661172566,93.37910749764679,18599502.69235145,320071,913399,10402536971.51740607357007444,24354.7497912270120646373725,186.4827376388075,22245604104.554884734578628,0.046435096739747383,78,
44210,1167975,147,190694607,1297242.224489795918,3.43968572,726263096560.8241151091442708,211142283537.5155860374591518,20607418304385.6289,5546541.84184166729715504,150586847.08139154,35873069.97501465,39045.518340152,343.12259963141656,100.92803597613033,18600421.44232415,338553,949194,13984850799.82799856360295872,29484.008767930300821905688,190.4230406690042964,27986044218.46336726295659888,0.04655038726838301,83,
44211,1209589,155,203959113,1315865.245161290323,3.21691863,682862938504.5984227766389895,212272369159.2638467037672712,20607418304385.6289,5369548.1598747747239838,158782049.8075481067371051176,35563120.005369646875,36710.3174248977,321.05327824321046,71.77856842228725,18601390.19232415,345053,981277,11733616301.30824586504222155,26123.6854839967643368874067,151.172720052554479623,25634571720.69614211614059853,0.047006413045339805,88,
44212,1115276,147,193973217,1319545.69387755102,3.16002808,672980587612.2974903564616031,212966648206.8247578152631959,20607418304385.6289,3171560.235717590467311051,150586846.5896793053444043368,33237858.632886481875,36177.2610970193,305.9140645406156,58.746924315367416,18602308.94228047,308421,888677,6424095166.65096019203247884,17485.508476095444127106925,115.767959055683700386,15538969216.00606949419833787,0.046535213555725145,84,
44213,1002014,133,176557250,1327498.12030075188,3.14208979,671014140602.7697811210868504,213556640475.4742223331046555,20607418304385.6289,2326487.42867871175187958,136245242.4335453641126453245,29983137.18177999375,36069.939466803,304.00099919840363,56.49402540090011,18603140.19158081,268872,742141,6204049800.68090001578865192,17468.332892501788277339337,115.841676542492512755,12963966041.16629057242570392,0.04665147636104251,79,
44214,1077578,145,194495781,1341350.213793103448,3.16789734,680801989756.2802570349401116,214906582152.054819255850822,20607418304385.6289,3120753.970163254238384644,148538046.4408284,33163581.11414194375,36594.2964018118,321.2363497280983,53.39164104616615,18604046.44158081,313873,852578,7852108741.005408404463613148,21733.955700453756526137876,150.807657072614554626,18529892483.1823425584270776,0.04650546684384613,79,
44215,1095890,149,190042481,1275452.892617449664,3.12779915,674433161169.6398634113077659,215625470131.0797157800300181,20607418304385.6289,3554815.468075093324104179,152635647.7219547,33757948.638844200625,36250.1461893629,319.74363074041463,54.06876005559076,18604977.69158081,326366,908622,12403825640.2930002931788362,26820.5243562841798605994913,165.5596739180178219205,24369718481.64155965899809306,0.04642052292027974,80,
44216,1107233,141,180397749,1279416.659574468085,3.05640832,660796011360.7989876052950316,216200173952.771379985898715,20607418304385.6289,3382875.237705473828479,144440445.15970212,31298016.7613311125,35515.480012858,306.7806523003733,54.83643137571167,18605858.94155351,315516,920474,9684700131.38197754874314404,27281.339693389952612051652,150.976305534659358,25111763872.9332969475787066,0.04628204604827628,78,
44217,1059467,129,169369704,1312943.441860465116,2.671999724485,577233663032.7884332462006851,216030584787.6352370392913986,20607418304385.6289,3755547.711185813032318228,132147640.8246109634162949341,25012254.26636837625,31022.9510280538,258.73390450496004,30.585075050376336,18606665.19154805,288464,852253,8774960230.203311412470886314,22468.2670308742871842093856,167.550615289374646268,19148647981.86420222828931616,0.05355452756573859,75,
44218,1115180,141,180936839,1283239.992907801418,2.83570647,613796635287.0494855408304238,216452810223.7776145570625754,20607418304385.6289,3775719.764445257199298008,144440445.15970212,29069296.510739308125,32986.4357568673,294.2734798707849,41.5285208458408,18607546.44154805,326671,955079,9215858334.434199840145651743,19056.5238978285008461474704,153.637293316827567807,18200485787.82513150663620275,0.05411610872387792,40,
44219,1128728,156,200900455,1287823.429487179487,2.75080418,596147845572.6092861193516222,216717660231.031314854489,20743181502341.63709744,2348260.878055028705708043,160859266.69140872,31235375.2155464175,32036.2822723553,280.3252446848248,35.130665354935225,18608521.44154805,303320,827907,4977262525.666713511886247891,12563.3651081941619246508082,109.558318840646102046,10401297916.63030764418245238,0.05461211825193657,74,
44220,1004162,139,182337811,1311782.812949640288,2.763770318383,599522055193.0247406628133469,216921808301.2367961801969319,20823531150111.5195,1886143.443294542528195682,143884925.7189577535716061916,27987740.60234876625,32216.1042904734,286.06320667170695,30.59260488081777,18609390.19154805,254109,720775,4090306142.39304909649875099,11817.7346301803590353241866,105.584415879511711692,8517927678.074313770721079476,0.0543264304425272,70,
